sacudida	tremor
sacudidela	solavanco
sacudidura	sacudimento
sacudimento	tremor
sacudir	ventanear
sacudir-se	sarandear-se
sacão	solavanco
sadiamente	vigorosamente
sadio	salutar
safadeza	safadice
safadice	tropelia
safado	surrado
safanão	sopapo
safar	sobnegar
safar-se	salvar-se
safo	salvo
safírico	safirino
sagacidade	subtileza
sagaz	sonso
sagitado	sagital
sagitar	setear
sagitário	seteiro
sagrado	venerando
sagrar	ungir
sagração	unção
sagu	sagum
saguão	vestíbulo
saibrar	surribar
saibrento	saibroso
sainete	zagunchada
sair	suceder
sal	vida
sal-e-pimenta	salpimenta
sala	salão
salacidade	vício
salada	trapalhice
salamalaque	zumbaia
salamaleque	zumbaia
salame	zumbaia
salaz	volutuoso
saldado	saldo
saldar	solver
saldo	sobejo
salga	salgadura
salgar	salmoirar
salgação	salgadura
salgueiral	sinceiral
salientar	sublinhar
salientar-se	sobressair
saliente	saltado
salificável	salinável
salinação	salinagem
salitrar	salitrizar
saliência	ventre
salmear	salmodiar
salmoeira	salmoura
salmoira	salmoura
salmoirar	salpicar
salmoirão	salmourão
salmourar	salpresar
salobre	salobro
salpicado	sarapintado
salpicadura	salpicamento
salpicamento	salpico
salpicar	sarapintar
salpicar-se	sarapintar-se
salpintado	sarapintado
salpintar	sarapintar
salsada	trapalhice
salseirada	salseiro
salta-regra	suta
saltada	salteada
saltadoiro	saltadouro
saltador	saltarelo
saltar	transpor
saltarelar	saltaricar
saltaricar	saltitar
saltarilhar	saltarinhar
saltarinhar	saltitar
salteada	salteamento
salteado	sobressalteado
salteamento	salteio
saltear	unhar
saltear-se	sobressaltar-se
saltimbanco	truanaz
salubre	saudável
salubridade	saúde
salubrificar	sanear
salubérrimo	salubríssimo
salutar	são
salva	subterfúgio
salvaguarda	segureza
salvaguardar	segurar
salvaguardar-se	salvar-se
salvamento	segureza
salvar	saudar
salvar-se	tirar-se
salvatério	subterfúgio
salvação	saudação
salvo	são
salácia	salacidade
salão	solão
samambaia	sambambaia
samambaial	sambambaial
samauqui	sambaqui
sambador	sambeiro
sambar	sambear
sambeiro	sambista
samburá	xicaca
samexuga	samexunga
samexunga	sendeiro
sanado	sarado
sanar	sarar
sancadilha	travessa
sancionar	subscrever
sandeu	tolaz
sandice	tolice
sandio	tolo
sanear	sanificar
sanfoneiro	sanfonina
sanfonina	sanfonista
sangradoiro	sangradouro
sangrador	sumidouro
sangradouro	sumidouro
sangradura	sangria
sangrar	subtrair
sangrento	sangüento
sangue	vida
sangueira	varredoura
sanguento	sanguíneo
sanguessuga	zangão
sanguificativo	sanguífico
sanguinidade	sangüinidade
sanguinolento	sangüinoso
sanguinolência	subumanidade
sanguinoso	subumano
sanguinário	sangüinoso
sanguíneo	sanguino
sangüentado	sanguento
sangüento	sangüíneo
sangüinoso	subumano
sangüinário	sevo
sangüíneo	sanguino
sanha	zanga
sanhoso	sanhudo
sanhudo	zangado
sanidade	saúde
sanificar	sarar
sanja	valeta
sanscritologista	sanscritólogo
sanselimão	signo-salomão
santantônio	santo-antônio
santeiro	santério
santificador	santificante
santuário	tabernáculo
sapal	volutabro
sapata	tamanca
sapatada	tamancada
sapateada	sapateado
sapateado	sapateio
sapatear	tripudiar
sapatorra	sapatorro
sapeca	trêfego
sapecado	tostado
sapecadoiro	sapecadouro
sapecar	sovar
sapequice	sapequismo
sapezal	sapezeiro
sapopema	sapopemba
saporífero	saporífico
saque	serviço
saqueado	subtraído
saquear	tomar
sarabatana	zarabatana
sarabulhento	sarabulhoso
saracoteamento	saracoteio
saracotear	sururucar
saracotear-se	sarandear-se
saraiva	saraivada
sarambelada	tolice
sarandagem	vadiice
sarandalhas	varredura
sarandalhos	sobras
sarandear	sururucar
sarapatel	sarrabulho
sarapieira	sarapueira
sarapilheira	sarrapilheira
sarapintar	tachonar
sarará	saruê
sarau	serão
sarcasmo	zombaria
sarcástico	trocista
sarcófago	tumba
sardento	sardoso
sardinheiro	servilheiro
sardo	sardoso
sarjadeira	sarjador
sarjação	sarjadura
sarjeta	vala
sarjão	sarjel
sarmento	vergôntea
sarnento	sarnoso
sarrabulhada	trapalhice
sarrabulho	serrabulho
sarrafada	taca
sarrafaçar	sarrafar
sarrafão	vigota
sarrapilheira	serrapilheira
sarreta	serreta
sarro	sedimento
sarçal	silvado
satirizar	zingrar
satisfazer	triunfar
satisfação	saturação
saturar	tomar
satã	satanás
satírico	satirista
saubal	sauval
saudador	saudante
saudar	vitoriar
saudação	saúde
sauval	sauveiro
savata	savate
savoir-faire	tropelia
sax	saxofono
sax-tenorista	tenorista
saxofone	saxofono
saxátil	saxícola
sazoado	sazonado
sazonar	vestir
sazão	tempo
saçaricar	sururucar
saída	venda
saída-de-banho	saída-de-praia
saído	saliente
saúde	vigor
seara	trigal
sebe	tapume
sebento	sujo
seboso	sujo
sebáceo	seboso
seca	secação
secadoiro	secadouro
secador	tedioso
secante	sicativo
secação	secagem
seccionado	tronco
seccional	secional
seccionamento	secionamento
seccionar	separar
seccionar-se	separar-se
seccionável	secionável
secessão	separação
secionar	separar
secionar-se	separar-se
seco	torrado
secretar	tossir
secreto	sigiloso
secretor	secretório
sectário	seguidor
secular	temporal
secularizar	temporalizar
secundar	segundar
secundário	segundo
secura	sede
sedalha	sedela
sedante	sedativo
sedar	sossegar
sedativo	tranqüilizante
sede	surto
sedendo	sedoso
sedento	sequioso
sedicioso	sublevador
sedimentar	sedimentoso
sedimentário	sedimentoso
sedição	sublevação
seduzido	tentado
seduzir	venalizar
sedução	seduzimento
sedã	sedan
sega	segadura
segada	segadura
segmentado	segmentar
segmentar	segmentário
segnícia	segnície
segredar	soprar
segredo	sigilo
segregado	separado
segregador	segregante
segregar	tossir
segregação	separação
seguida	seguimento
seguidamente	sucessivamente
seguido	sucessivo
seguidor	sequaz
seguimento	subseqüência
seguinte	subseqüente
seguir	traquejar
seguir-se	superpor-se
segunda	segunda-feira
segundar	servir
segurado	seguro
segurança	segureza
segurar	suportar
segurar-se	suportar-se
segureza	seguridade
seguro	sólido
seio	ventre
seisdobro	sêxtuplo
seita	sistema
seladoiro	seladouro
seladouro	seladura
selar	terminar
selecionado	seleto
selecionador	seletor
selecionar	seletar
seleção	selecionamento
selo	timbre
selvagem	silvícola
selvageria	truculência
selvagino	silvático
selvagismo	violência
selvagíneo	silvestre
selvajaria	violência
selvático	selvícola
selvícola	silvícola
sem-par	sem-segundo
sem-segundo	único
sem-vergonhez	sem-vergonheza
sem-vergonheza	vileza
sem-vergonhice	vileza
sem-vergonhismo	vileza
semana	semanada
semanal	semanário
semanticista	semantista
semblante	traço
semeada	sementeira
semeadoiro	semeadouro
semeador	sementeiro
semeadura	sementeira
semear	vogar
semeação	semeadura
semelhante	símile
semelhança	similaridade
semente	sementeira
semestral	semi-anual
semi-aberto	semicerrado
semi-erguer	semilevantar
semi-erguer-se	semilevantar-se
semi-sono	sonolência
semi-ânimo	semidefunto
semibárbaro	semi-selvagem
semicerrado	soaberto
semicircular	semicírculo
semidefunto	semimorto
semideiro	vereda
semidéia	semideusa
semilouco	semimaluco
semimorto	semivivo
seminário	simpósio
semiologia	semiótica
semiologista	semiólogo
semiputrefato	semipútrido
semitropical	subtropical
semiviver	vegetar
semáforo	sinal
semântico	significativo
senadoria	senatoria
senatorial	senatório
senda	trilha
sendeiro	sevandija
senectude	senilidade
sengar	sururucar
senhor	soberano
senhorear	tomar
senhorinha	senhorita
sensacionismo	sensualismo
sensato	sisudo
sensibilidade	subtileza
sensibilizador	sensibilizante
sensibilizar-se	suavizar-se
sensitiva	vergonhosa
senso	sentido
sensual	voluptuoso
sensualidade	volúpia
sensualismo	volúpia
sensível	susceptível
sentença	verdade
sentido	teor
sentimentalidade	sentimentalismo
sentimento	voz
sentinela	vigia
sentir	travessar
sentir-se	tornar-se
senão	tacha
separar	tirar
separar-se	tirar-se
separativo	separatório
separação	trato
septenado	setenado
septenal	setenal
septenial	setenial
septenário	setenário
septicolor	seticolor
septimestre	setimestre
septissecular	setissecular
septuagenário	setuagenário
septênio	setênio
sepulcral	tumulário
sepulcro	túmulo
sepultado	sepulto
sepultador	sepultureiro
sepultamento	sepultura
sepultar	subterrar
sepultar-se	seqüestrar-se
sepultura	túmulo
sequaz	sócio
sequiosamente	sofregamente
sequioso	sôfrego
seqüela	seqüência
seqüente	ulterior
seqüestração	seqüestro
seqüência	transcorrência
ser	suscitar
serapilheira	serrapilheira
serelepe	turbulento
serenado	tranqüilizado
serenamente	tranqüilamente
serenar	tranqüilizar
serenata	seresta
serenatista	seresteiro
serenidade	suavidade
sereno	sossegado
seresma	xaveco
serguilha	seriguilha
seriado	serial
serial	serirário
seriamente	sério
sericicultor	sericultor
sericicultura	sericultura
seriedade	sisudeza
serigaria	sirgaria
serigueiro	sirgueiro
seriguilha	sirguilha
seroador	seroante
seroso	soroso
serotino	serôtino
serpeante	serpejante
serpear	serpejar
serpejante	serpenteante
serpejar	serpentar
serpentante	serpenteante
serpentar	serpentear
serpentiforme	serpentinado
serpentinado	serpentino
serra	serrania
serradela	serradura
serradura	serragem
serralharia	serralheria
serrania	serraria
serrano	serrão
serração	serragem
serreado	sérreo
serrear	serrilhar
serreta	serrilha
serrátil	serreado
servente	servo
serventia	utilidade
servidor	volante
servidão	sujeição
servil	subserviente
servilismo	submissão
servir	subsidiar
servir-se	usar
serviçal	volante
serviço	trabalho
servo	subordinado
serão	seroada
serôdio	ultrapassado
sesquicentenário	tricinqüentenário
sessar	sururucar
sessentão	sexagenário
sestra	sinistra
sestro	sorte
seta	volante
setear	supliciar
setembrada	setembrizada
setentão	setuagenário
setoira	setoura
sevadeira	sevador
sevandija	zângão
sevandijar-se	submeter-se
severidade	têmpera
seviciar	torturar
sevo	violento
sevícia	subumanidade
sevícias	subumanidade
sexologista	sexólogo
sexuado	sexualizado
sexy	vamp
seção	subdivisão
shampoo	xampu
sibarismo	sibaritismo
sibilante	silvante
sibilar	tinir
sibilação	sibilo
sibilo	silvo
sicoma	verruga
sideral	sidérico
siderotecnia	siderurgia
siderotécnico	siderúrgico
sigilo	silêncio
siginificado	significação
siglar	siglizar
significado	valor
significar	simbolizar
significativo	vívido
significação	significado
significância	valor
signo	símbolo
silenciador	silencioso
silenciar	velar
silenciosamente	surdamente
silencioso	taciturno
silha	silhar
silo	tulha
silvado	silvedo
silvar	sobiar
silvático	silvestre
silêncio	taciturnidade
simbolizador	simbolizante
simbolizar	traduzir
simbologia	simbolologia
simbológico	simbolológico
simbólica	simbolismo
simianismo	truanice
simiano	simiesco
simiesco	símio
similitude	vislumbre
simpatia	sufrágio
simplacheirão	simplório
simples	singelo
simplesmente	unicamente
simplez	simpleza
simpleza	simplicidade
simplicidade	singelez
simplicíssimo	simplíssimo
simplório	zângano
simpático	terno
simulacro	sombra
simulação	simulacro
simultaneidade	tautocronismo
sina	sorte
sinagogal	sinagógico
sinal	traço
sinalar	sinalizar
sinaleira	sinaleiro
sinceridade	verdade
sincero	singelo
sincopar	sincopizar
sincronismo	tautocronismo
sincrônico	síncrono
sindicador	sindicante
sindical	sindicatário
sindicalizado	sindicatado
sindicalizar	sindicar
sindicalizar-se	sindicar-se
sindicante	síndico
sindicação	sindicância
sindérese	tino
sinecura	veniaga
sineta	tintinábulo
sinete	timbre
singelez	singeleza
singelo	virginal
singrar	traspassar
singular	único
singularidade	unicidade
sinistramente	tragicamente
sinistro	trágico
sinopse	súmula
sintetizado	sumário
sintetizar	substanciar
sintonia	solidariedade
sintonizar	unir
sintético	sintetizado
sinuosidade	torcicolo
sinuoso	torto
sinóptico	substanciado
sinótico	sumário
sirga	sirgagem
siroco	xaroco
sirtes	transe
sismo	terramoto
siso	tino
sistema	teor
sistematizador	sistematizante
sistemática	taxionomia
sistemático	sistêmico
sisudez	sisudeza
sitiador	sitiante
sito	situado
soada	sussurro
soado	ventilado
soalhado	sobrado
soalhar	veicular
soalheira	torreira
soalheiro	soalho
soalho	tabulado
soante	sonante
soar	tocar
sobaco	sovaco
sobalçar	sobredourar
sobejamente	sobejo
sobejar	sobrar
sobejo	sobrado
sobejos	varredura
soberania	supremacia
soberanizar	sobredourar
soberba	sobranceria
soberbamente	sobranceiro
soberbaço	soberbão
soberbo	suntuoso
soberbíssimo	superbíssimo
sobiar	trinar
sobnegar	tomar
sobpor	zingrar
sobpé	vertente
sobrado	tabulado
sobrancelha	sobrancelhas
sobrancelhas	supercílios
sobrancelhudo	trombudo
sobrançaria	sobranceria
sobrar	sobreabundar
sobras	varredura
sobre-humano	super-humano
sobre-restar	sobreviver
sobre-saturado	supersaturado
sobre-saturar	supersaturar
sobre-saturar-se	supersaturar-se
sobre-saturação	supersaturação
sobre-substancial	supersubstancial
sobreabundante	superabundante
sobreabundar	superabundar
sobreabundância	superabundância
sobreagudo	superagudo
sobrealcunha	sobreapelido
sobreanca	xairel
sobreaquecer	superaquecer
sobreaquecido	superaquecido
sobreaquecimento	superaquecimento
sobrearco	torçado
sobrecarga	sobrepeso
sobrecarregar	vexar
sobrecasaca	sutambaque
sobreceleste	sobrecelestial
sobrecenho	tromba
sobrechegar	suceder
sobrecheio	superlotado
sobreclaustra	sobreclaustro
sobredito	supracitado
sobredivino	supradivino
sobredoirado	sobredourado
sobredoirar	vestir
sobredourar	sublimar
sobreeminência	supereminênica
sobreestar	suspender
sobreestimar	superestimar
sobreexaltado	superexaltado
sobreexaltar	superexaltar
sobreexcedente	sobresselente
sobreexceder	transcender
sobreexcedido	ultrapassado
sobreexcelente	sublime
sobreexcitado	superexcitado
sobreexcitante	superexcitante
sobreexcitar	superexcitar
sobreexcitação	superexcitação
sobrefaturamento	superfaturamento
sobrefaturar	superfaturar
sobreguisa	sobremodo
sobreintendente	sobrestante
sobreintender	zelar
sobrelevar	suplantar
sobrelevar-se	sobrepujar
sobrelotado	superlotado
sobrelotar	superlotar
sobrelotação	superlotação
sobremaneira	sobremodo
sobremesa	sobrepasto
sobrenatural	supranatural
sobrenaturalismo	supernaturalismo
sobrenaturalista	supranaturalista
sobrepaga	xixica
sobrepensar	sobrepesar
sobrepor	superpor
sobrepor-se	superpor-se
sobreposição	superposição
sobreposto	superposto
sobrepovoado	superpopulado
sobrepujamento	sobrepujança
sobrepujante	superabundante
sobrepujar	vencer
sobrescrever	sobrescritar
sobressair	transcender
sobressalente	sobresselente
sobressaltado	trépido
sobressaltar	transpor
sobressaltar-se	sobressaltear-se
sobressalteado	surpreendido
sobressaltear	tomar
sobressalto	tranco
sobrestamento	sustação
sobrestante	superintendente
sobrestar	sustar
sobrestima	superestimação
sobrestimação	superestimação
sobreterrestre	supraterrâneo
sobreveniente	superveniente
sobrevigiar	supervisionar
sobrevir	suscitar-se
sobrevir-se	suceder-se
sobrevivente	supervivente
sobreviver	viver
sobrevivido	supérstite
sobrevivo	supérstite
sobrevivência	supervivência
sobrevoar	voar
sobreárbitro	superárbitro
sobriedade	temperança
sobrolho	supercílio
sobrolhos	supercílio
socado	tarraco
socalcar	suplantar
socancra	sórdido
socar	soquear
socar-se	transpor-se
socarrão	sonso
sociabilizar	socializar
sociabilizar-se	socializar-se
social	sociável
sociedade	união
soco	supedâneo
socorrer	vir
socorrer-se	valer-se
socorro	suprimento
soerguer	sofraldar
soerguer-se	solevar-se
soez	vil
sofisma	torcimento
sofismar	sofisticar
sofomaníaco	sofômano
sofraldar	solevar
sofreado	sufocado
sofrear	sopitar
sofredor	sofrido
sofrer	suportar
sofrimento	suplício
sofrivelmente	suportavelmente
sofrível	suportável
solapar	velar
solavanco	tranco
soldar	unir
soldar-se	unir-se
soledade	taciturnidade
solerte	sonso
soletrar	traduzir
solevantar	solevar
solevantar-se	solevar-se
solfa	solfejo
solfar	solfejar
solfatara	sulfureira
solhar	zabumbar
solicitar	tentar
solicitação	suplicação
solidar	solidificar
solidar-se	solidificar-se
solidão	viuvez
solinhar	traçar
solipso	solteirão
solo	território
soltar	suxar
soltar-se	tirar-se
solubilidade	solvabilidade
solucionar	solver
solução	terminação
solvabilidade	solvibilidade
solver	zerar
solvável	solvível
solvência	solvibilidade
solércia	sutilidade
solícito	vigiante
som	toada
soma	valor
somar	valer
somativo	somatório
sombra	tapa-luz
sombreado	sombroso
sombrear	turvar
sombrear-se	sombrejar-se
sombrejado	sombroso
sombrejar	turbar
sombrio	sombroso
sombroso	umbroso
somenos	vilão
somente	unicamente
somiticaria	sovinice
somítico	sovina
sondagem	tenteio
sondar	ver
sonegar	unhar
sonetar	sonetear
sonhador	sonhoso
sonhar	variar
sonho	utopia
sonolento	sonorento
sonolência	torpor
sonoridade	unissonância
sonoro	suave
sonso	trêfego
sonífero	soporífero
sonífico	soporífero
sopapar	sopapear
sopapo	tapa
sopear	trilhar
sopesar	ver
sopesar-se	sustentar-se
sopetear	usufrutar
sopitado	sopito
sopitar	suster
sopitar-se	soporizar-se
soporativo	soporífero
soporizar	vencer
soporizar-se	subjugar-se
soporífero	tedioso
soporífico	triste
soprano	tiple
soprar	ventanejar
sopro	viração
sopé	vertente
sordidamente	torpemente
sordidez	torpitude
sordícia	sordície
sordície	sordidez
sorna	zopo
soronga	tolo
sorongo	tarouco
sorrabar	titilar
sorrateiro	trêfego
sorrelfa	sovina
sorrir	troçar
sorte	sorteio
sortido	variado
sortir	suprir
sorumbático	tristonho
sorvedoiro	tragadoiro
sorvedouro	tragadouro
sorvedura	sorvo
sorver	varrer
sorvo	trago
soslaio	viés
sossegado	tranqüilo
sossegamento	sossego
sossegar	tranqüilizar
sossegar-se	tranqüilizar-se
sossego	tranqüilização
sotaquear	troçar
soterrar	subterrar
soterrâneo	subtérreo
sotopor	subpor
soturnez	soturnidade
soturno	triste
sova	surra
sovado	surrado
sovar	tungar
sovela	vazador
sovina	vilão
sovinaria	sovinice
sovinice	tacanhice
sozinho	único
soçobrado	submergido
soçobrar	variar
soçobro	submersão
su-sudeste	su-sueste
suado	transpirado
suador	transpiratório
suar	transudar
suasivo	suasório
suave	tênue
suavidade	ternura
suaviloqüente	suavíloquo
suavizar	temperar
sub-repção	subtração
sub-rogador	sub-rogante
sub-rogante	sub-rogatório
sub-rogar	substituir
sub-rogativo	sub-rogatório
subalimentado	subnutrido
subalimentação	subnutrição
subalternar	subalternizar
subalterno	subordinado
subalugar	sublocar
subaquático	subáqüeo
subarrendamento	sublocação
subarrendar	sublocar
subdelegador	subdelegante
subdiretor	vice-diretor
subemprazar	subenfiteuticar
subentender	supor
subentendido	tácito
subestima	subestimação
subida	subimento
subir	valorar
subitamente	súbito
subitâneo	súbito
subjugado	vencido
subjugar	trancafiar
subjugar-se	subordinar-se
sublevar	subverter
sublevar-se	virar
sublimar-se	transcender
sublime	transcendente
sublimidade	superioridade
subliminal	subliminar
sublocação	traspasse
submandatário	substabelecido
submarinho	submarino
submergido	submerso
submergir	tragar
submergível	submersível
submeter	ter
submeter-se	subordinar-se
submetido	sujeito
submisso	súdito
submissão	vassalagem
subordinado	súdito
subordinador	subordinante
subordinar	vencer
subordinar-se	torcer-se
subordinação	vínculo
subornado	vendido
subornar	transviar
subornável	venal
subscrever	subscritar
subsecretário	vice-secretário
subsecutivo	sucessivo
subseqüente	ulterior
subseção	subsecção
subsistir	vigorar
subsistência	sustento
substabelecer	substituir
substanciado	sumário
substancial	substancioso
substanciar	tratar
substituir	suprir
substituição	volta
substituto	suplente
substituído	trocado
substância	valorosidade
subsídio	subvenção
subterrâneo	subtérreo
subtileza	sutileza
subtilidade	talento
subtilizador	sutilizador
subtilizar	volatilizar
subtilizar-se	sutilizar-se
subtilização	sutilização
subtraidor	subtrator
subtrair	unhar
subtraído	surrupiado
subumano	violento
subversivo	subvertedor
subversor	subvertedor
subverter	viciar
subverter-se	viciar-se
subúrbio	vizinhança
suceder	vir
sucedimento	sucesso
sucessão	transcorrência
suciar	vagamundear
sucintamente	sumamente
sucinto	sumário
suco	sumo
sucoso	suculento
suculento	sumoso
sucção	sugação
sudatório	sudorífico
sudeste	suleste
sudista	suleiro
sudoração	transpiração
sudoroso	transpiratório
sudorífero	sudorífico
sudorífico	sudoroso
sueltista	topiquista
suelto	vária
sueste	suleste
sufi	sufista
sufocador	sufocativo
sufocante	sufocativo
sufocar	tocar
sufocar-se	temperar-se
sufocação	sufocamento
sufragista	votante
sufrágio	voto
sugar	tirar
sugerir	suscitar
sugestionador	sugestionante
sugestionável	sugestível
sugestão	suscitação
sugilar	ulcerar
suingue	swing
sujar	tisnar
sujeira	tratada
sujeitar	vincular
sujeitar-se	zumbrir-se
sujeito	treito
sujeição	timidez
sujidade	xila
sujo	torpe
sulcar	transpor
suleiro	sulista
sulfetar	sulfuretar
sulino	sulista
sultanado	sultanato
sultanesco	sultânico
suma	sumário
sumamente	sumariamente
sumarento	sumoso
sumariar	sumarizar
sumidade	vulto
sumidoiro	sumidouro
sumir	tomar
sumir-se	transpor-se
sumiço	sumidura
sumição	sumidura
sumo	supremo
sumpto	sunto
sumptuosidade	suntuosidade
sumptuoso	triunfante
sumptuário	suntuário
sumpção	sunção
sumário	súmula
suntuoso	triunfante
suor	transpiração
supedâneo	taburno
super-homem	supra-homem
super-humano	ultra-humano
super-realismo	supra-realismo
super-realista	surrealista
superabundar	transbordar
superabundância	superfluidade
superado	ultrapassado
superar	trasmontar
supercivilizado	ultracivilizado
supercílio	supercílios
superdivino	supradivino
supererrogativo	supererrogatório
superestima	superestimação
superestrutura	superstrutura
superexcitante	supra-excitante
superexcitação	supra-excitação
superficialidade	superficialismo
superficialismo	superfluidade
superintender	supervisionar
superior	súpero
superioridade	transcendência
superlunar	supralunar
supernal	súpero
supernatural	supranatural
supernaturalismo	supranaturalismo
supernaturalista	supranaturalista
superno	súpero
supernormal	supranormal
supernumerário	supranumerário
superpopulado	superpovoado
superpopulação	superpovoamento
superpor	temperar
supersecreto	ultra-secreto
supersensível	supra-sensível
supervacâneo	supervácuo
supervisar	supervisionar
superável	vencível
suplantar	vencer
suplementar	unir
suplemento	suprimento
supletivo	supletório
suplicante	súplice
suplicativo	suplicatório
supliciante	supliciativo
supliciar	tratear
suplício	tortura
suportar	tomar
suportar-se	sustentar-se
suporte	sustentação
suportável	tolerável
supositivo	suposto
supositício	suposto
suposição	suspeita
supra-humano	ultra-humano
supra-realismo	surrealismo
supra-realista	surrealista
supra-sumo	zênite
supracitado	supramencionado
supradito	supramencionado
supressivo	supressor
supresso	suprimido
supressor	supressório
suprimir	viciar
suprir	vir
supurativo	supuratório
suputar	ver
supérfluo	supervacâneo
supérstite	supervivente
surcar	talar
surdez	surdeza
surdimudez	surdo-mudez
surdimutismo	surdo-mudez
surdinar	sussurrar
surdir	verter
surf	surfe
surgidoiro	surgidouro
surgir	transparecer
suro	torado
surpreendente	tremendo
surpreender	suspeitar
surpreender-se	surpresar-se
surpreendido	surpreso
surpresar	vislumbrar
surpreso	tolo
surra	tunda
surragem	surramento
surrar	zurzir
surripiar	surrupiar
surrupiar	unhar
suru	torado
sururuca	urupema
susceptibilidade	suscetibilidade
susceptibilizar	vulnerar
susceptibilizar-se	traumatizar-se
susceptível	suscetível
suscetibilizar	vulnerar
suscetibilizar-se	traumatizar-se
suscitador	suscitante
suscitar	ventilar
suscitar-se	vir
suscitação	ventilação
suspeita	teoria
suspeitar	ver
suspeito	suspeitoso
suspeitoso	suspicaz
suspeição	suspeita
suspender	viciar
suspender-se	voar
suspendido	suspenso
suspenso	sustado
suspensão	transporte
suspirado	suspiroso
suspirar	sussurrar
sussurrante	sussurrejante
sussurrar	zinir
sustação	talho
sustenta-seios	sutiã
sustentador	sustentante
sustentar	tragar
sustentar-se	ter-se
sustentação	sustentáculo
sustento	vivenda
sustentáculo	sustento
suster	ter
suster-se	tomar-se
susto	transe
sutil	tênue
sutileza	vivacidade
sutilidade	vivacidade
sutilizar	volatilizar
sutilizar-se	volatizar-se
sutura	suturação
sução	sugação
suíça	suíças
sábio	sapiente
sádico	sadista
são	sarado
sécia	tineta
sécio	taful
séquito	séqüito
série	sucessão
sério	sisudo
sérreo	serrino
sêmen	semente
sêmita	vereda
sêmola	semolina
símbolo	sinal
síncrono	tautócrono
síndroma	síndrome
síntese	união
sítio	vilarejo
só	unicamente
sólito	usual
sórdido	vil
súbito	surpresa
súcio	tracambista
súdito	vassalo
súpero	supremo
súplica	voz
súrio	suru
tabacal	tabaqueiro
tabagismo	tabaquismo
tabagista	tabaquista
tabaque	tambaque
tabaréu	tapiocano
tabatinga	tauatinga
tabefe	trolha
tabela	tabilha
tabeliado	tabelionato
tabelinado	tabelionato
tabelional	tabelionar
tabeliã	tabelioa
taberna	tasca
tabernal	tavernário
taberneiro	taverneiro
tabernáculo	tenda
tabernário	tavernário
tabica	verdasca
tabicada	varada
tabique	taipa
tablado	tribuna
tabocal	taquaral
tabuado	tabulado
tabuleiro	talhão
taca	varada
tacada	varada
tacanharia	tacanheza
tacanhez	tacanhice
tacanheza	tacanhice
tacanhice	tenacidade
tacanho	tolaz
tacape	tangapema
tacar	vibrar
tachar	timbrar
tachear	tachonar
taciturno	triste
taco	tarugo
tacticografia	taticografia
tacticógrafo	taticógrafo
tactilidade	tatilidade
tactismo	tatismo
tacto	tato
tactura	tatura
tacógrafo	tacômetro
taful	tafulo
tafularia	tafulice
tagarela	tarelo
tagarelar	tarelar
tagarelice	taramelagem
taimado	velhaco
tainheira	tainheiro
talabarte	talim
talagarça	telagarça
talamento	vastação
talante	vontade
talar	varrer
talentaço	talentão
talento	vocação
talha	talhadura
talhada	tora
talhadeira	trincha
talhadura	talhamento
talhar	traçar
talhe	talho
talhão	talho
talim	tiracolo
talo	tronco
talonado	talonário
talão	telão
tamanca	tamanco
tamanho	volume
tambor	tímpano
tamboril	tamborino
tamborim	tamborino
tampa	tapador
tampado	tapado
tampadura	tapadouro
tampão	tampo
tanado	trigueiro
tanchão	tanchoeira
tanga	tangueiro
tangenciar	triscar
tanger	vibrar
tangível	tocável
tanoa	tanoaria
tanoaria	tonelaria
tanoeiro	toneleiro
tanto	tão
tapa	trolha
tapadoiro	tapadouro
tapador	tapadura
tapadouro	tapadura
tapadura	vedação
tapagem	valado
tapar	tolher
tapar-se	velar-se
tapação	tapadura
tapeador	tunador
tapear	velhacar
tapeação	velhacaria
tapeceiro	tapeteiro
tapeçar	tapizar
tapeçaria	tapete
tapigo	tapume
tapizar	vestir
tapume	valado
taqueira	taquilha
taramela	tranqueta
taramelar	tramelar
tarar	tarear
tardada	tardança
tardamento	tardança
tardar	temporizar
tarde	tardiamente
tardio	tardo
tardo	vagaroso
tardonho	vagaroso
tarear	zupar
tarecada	traquinagem
tareco	zarelho
tarefa	trabalho
tarefas	trabalhos
tareia	tosa
tarelar	tartarear
tarelo	vozeiro
tarima	tarimba
tarimba	tirocínio
tarouco	tolo
tarrafa	zangarelho
tarrafar	tarrafear
tarraxa	tarraxo
tartamelar	tremelear
tartamelear	tartamudear
tartamelo	tatibitate
tartamudear	tremelear
tartamudeio	tartamudez
tartamudo	tatibitate
tartarear	treler
tartufaria	tartufismo
tartufice	tartufismo
taró	tarô
tasca	venda
tascador	tascante
tascar	trincar
tasco	venda
tasqueiro	taverneiro
tasquinhar	velicar
tataraneto	tetraneto
tateabilidade	tatibilidade
tateado	tocado
tatear	tocar
tateável	tátil
tato	tino
taverna	venda
tavernal	tavernário
tavernário	taverneiro
taxa	tributo
taxar	tributar
taxionomia	taxonomia
taxiólogo	taxólogo
taxílogo	taxólogo
teada	textura
tecebá	teçubá
tecedeira	teceloa
tecedor	tecelão
tecedura	trança
tecelagem	urdidura
teceloa	urdideira
tecelã	teceloa
tecelão	urdidor
tecer	tramar
tecer-se	trançar-se
tecido	teia
tecladista	tecleador
teclar	teclear
tecnicalidade	tecnicidade
tecnicidade	tecnicismo
tecnologista	tecnólogo
tecto	telhado
tedioso	triste
tegão	tremonha
teia	textura
teima	teimosia
